,business_id,1,2,3
1631,b_yx5S2ApWLV6Dem1QudhA,donut,chocolate,donut
1632,Z98xuYd4naKzOS8pBY4Y3A,coffee,breakfast,service
1633,vIggAC497Y8L9apYGRVZOw,chicken,quality,area
1634,X3bKIX-3uk9970bNst49tA,breakfast,service,service
1635,oPoBBnSQlil1SWkX802asA,matcha,pork,service
1636,8Blu6PDIUppJsvWWasM4zA,coffee,service,order
1637,Cphq9eqqBAK7ujW4EgiQ5A,service,breakfast,breakfast
1638,fWheR1qMVsluwQFuXovtmg,coffee,service,order
1639,bGSNC_WJ8MmvxZ73JsO0CQ,latte,price,coffee
1640,afVeD2a3D_E4QwtM9jU-7g,coffee,service,coffee
1641,Uf9U_CYNYhJsmge7QkgivQ,coffee,service,service
1642,y4wbm5Si8r19NuUfz5NB3g,coffee,staff,coffee
1643,zwPk8FMM1woI1MTGlkh-eg,coffee,staff,
1644,YQGPI7PvX01FUgjlLbpMuw,service,coffee,order
1645,WNPDJkN2tZTAWSR5srMcUQ,service,staff,service
1646,FQTnLIT-xxLyuJBxhHHS1g,location,pizza,pizza
1647,ZCfNpAhfPj-V4IuI0nnxpg,breakfast,service,service
1648,ruAsZwaUXFs6S7TeFWDVMw,pizza,service,pizza
1649,iw3fRX8jwH2Q5D1aCB85Yw,spinach,service,taste
1650,MvJmCt7i-i48vtDXe5-6rg,service,hour,service
1651,Gycno5XnC6FyDVKB4yLzQA,staff,service,staff
1652,mVX6Q-eDhctEpDSkcyL8Yg,staff,room,
1653,NaDRfdUiZ1oVuH9gTMZiFg,tea,milk,tea
1654,v4_XjuxcnEaztoN9KxzFbA,coffee,waffle,breakfast
1655,Y8RYlyXS268p463XXDSRoA,order,salad,location
1656,8M9rvsQWBdOKX2Sqtx8QGA,chicken,bread,area
1657,5q9nGB-ic509XiGrK9FlOQ,pizza,breakfast,coffee
1658,zXjjI0qqyttM7xHRp3zzHw,chicken,sauce,meat
1659,szfYA_PIfeMzfhjXq3D6ew,coffee,drink,coffee
1660,s1NIISfH0aZjYSxiPBsAig,seat,service,service
1661,FsZwqsyr7ZBhBOYqiyJazw,coffee,staff,
1662,-PnBhBBSy-zbz0-NbJyQYg,pork,corn,chicken
1663,GzlroXsuFyMDv8qS2VM3kw,coffee,service,coffee
1664,d5fcSm5OfLNtcaTVk2DpwQ,service,staff,service
1665,pIHqj-vvGqGI2bWL_B0XFQ,service,egg,service
1666,ygQhAmIRJO30mTlrbrJCrg,building,staff,building
1667,wc9b_TZ7RKvHrRhHFQ7lzQ,coffee,location,
1668,j6PJEamZViym5thvza7QOg,sandwich,coffee,staff
1669,0vkmpauxSX3hY38U5sYJYw,tea,service,order
1670,3D6J0HwfCSiwbcSSb90VGA,service,staff,dinner
1671,5PvrQl6umZW5pk734AuFcQ,hour,staff,
1672,JhzXQ8VVlWJqsEATINuFVA,coffee,breakfast,egg
1673,naXJgDRbGL_Bbf0gGX6qjQ,breakfast,lunch,soup
1674,Ji0z5pe8qTQivLWYsH7dyA,cream,chocolate,chocolate
1675,hXMnuwm60BJLTajbQOgPxA,coffee,honey,
1676,ac_qdT73Csk2Z-I9h0aUGA,chicken,rice,rice
1677,tIJp2BCnm5etGw_ya5Zcgw,coffee,service,menu
1678,0qlB3dEqkbDldgUhhJaHXA,location,bread,
1679,lrlwGVm5yGymCKsSTul8XA,street,service,order
1680,kxzdbXJnnKwZ8FqMxWh4UA,bowl,service,burrito
1681,MWyNFUJyQkUb5z_6xw4Gew,coffee,seating,cafe
1682,wAE30j9-9bHwkE8wIz2d5Q,coffee,service,bagel
1683,FFh6KJhURc9oMEA5M-TdcA,service,slice,pizza
1684,X8nr9CPGZZ9GdGVspYH58w,coffee,breakfast,coffee
1685,FkhnsXK5JYUsA-dCYoJQNA,milk,cafe,coffee
1686,SCXfxp-mF-S2YoLqfYMSEA,tea,room,tea
1687,NpXMaWjHNHUiz-F4k0AXgQ,wine,beer,
1688,CbLyeeRMX_j-jCwe1YiPPQ,breakfast,service,breakfast
1689,mUXjfUkfEgro-BF8VH2Odw,service,brunch,sausage
1690,LfMMRiSRrawjIJJMfvqwRQ,park,burger,order
1691,zyNaSsswJyfbBMySBCWp1w,service,lot,price
1692,6Oq2nV3z-DAlgCHp4bZuHg,coffee,staff,coffee
1693,aV1hz0DR6uQhgfJeukwcIA,service,menu,bowl
1694,R1rL_RD4xyVwcWRIA8YB2w,location,staff,location
1695,En_SGkI-cQ0eQFhux1U5pw,bread,egg,chocolate
1696,TF8IsSZI-7jFy5oGQ0JeRQ,order,service,order
1697,waB3QfjVjaS3MC9OUwcTeg,service,music,service
1698,e4urnXmZ-gQbnGNTKlpm5g,potato,lunch,
1699,R_Us8KeoK7_7zKpahq_qsg,service,taste,taste
1700,pxpKFgGSUQZRMZLnBJ3bNA,breakfast,pork,water
1701,eg6lBCMrwfkrDKRjBxjBzQ,bread,service,bread
1702,yr5PAGXB19P1cy9-QJ9IYA,order,menu,order
1703,9-3keM86SFQ8MSAuEkCpWg,coffee,drink,drink
1704,yWHnYJvoEhQ4Ot72N71O7g,cream,croissant,coffee
1705,6sbla5u0WsGhSIRedOOn3Q,biscuit,chicken,biscuit
1706,BX6qjVwVDgYYGvnXqPkKFQ,bread,service,bread
1707,SSen1Pocr_mjfEjEQU5ouQ,water,price,
1708,FihWNfX93NMNBLnVFVJYew,coffee,staff,coffee
1709,JwDDGuMhVtuAtAQrDVwx0A,service,beef,service
1710,8h3UPZORReWrrGeh8Typqg,staff,breakfast,order
1711,KV1wWF0bh4yrjn4PiPtl4Q,coffee,breakfast,coffee
1712,WzNC44VFyG3v0SgJ-Zch9A,coffee,bacon,quality
1713,VIivlLgyn24uiApQAx4I8A,room,hour,
1714,1fmgnLFVo4yMRRyg9uQ_sw,milk,service,tea
1715,qUCk1-VQqo6o7F1jhqAbDA,service,pork,service
1716,eJiHWNGV87MM6-YcRecx7w,coffee,space,
1717,w2dL3CLxZYxYQGJnVz-B5g,coffee,order,order
1718,P3niu4MSCsKSRw1YC8U1AQ,order,pizza,order
1719,jwPxtHIR-WARv22HQh_GSQ,coffee,staff,
1720,noE7D1xm8USfNJY6hU9TJg,coffee,space,coffee
1721,7oZVkm3M21c6lIWmrTBhwA,smoothie,bowl,juice
1722,Lv8DH2JEK9ukXhKyziu7oA,coffee,sandwich,sandwich
1723,Y9ihaNWzY17yeNljGFy8eQ,service,sandwich,service
1724,fgrDA-ETk-GjdFiLbgi8Bw,breakfast,service,breakfast
1725,l15-ydahrvA0xyawIaKhrw,order,staff,staff
1726,rJA8-TkkaWKxrDn-acTCCA,coffee,drink,
1727,LMXGEHzOvH0O3tlO_OK9Uw,dish,environment,
1728,mJ6wNXXsc5ettMVhrLMv-Q,coffee,service,order
1729,067i6B5ZT8v-TH-Vqv05dQ,matcha,tea,matcha
1730,Aa_09UCX30Q78vr9MDuDtA,coffee,cafe,
1731,kWxDrzW6MfyQYc8Ob9XXCg,sandwich,breakfast,beef
1732,MjpH-uP90jTUp_KqAOiBJg,service,dinner,service
1733,Oc8ACthTnaP1GTS_RLbRmA,coffee,staff,coffee
1734,ElvlNqF_RY9vt8gukLY9Zg,coffee,area,coffee
1735,qIRto87bd27Sc4jIIM8PFw,location,service,soup
1736,2I1zJBC3QVMM0o3Awa_SfA,chicken,order,chicken
1737,8--tWZ3ovFCwT9Fs5Mjvbw,breakfast,service,coffee
1738,Hf32W0LKC5lJZ1U0ADIC-w,chocolate,taste,chocolate
1739,AfsNZlHod7C80OdTeJ_coQ,coffee,avocado,coffee
1740,5IAQj7uecoiNfdnyU3jyiQ,tea,coffee,service
1741,WyIHbx3WrMslY6ldkRhprQ,pizza,delivery,pizza
1742,YKB2kHsdTRySdiU6oFwO_w,soup,cafe,environment
1743,h1vHMq39YhDrxzpwBPelOA,chocolate,cake,coffee
1744,INOKQwbFksbbexJsvL2Jow,breakfast,coffee,
1745,7VExL5e9MlDj5otFAa00qQ,shrimp,service,service
1746,Yi2ftJfSC5en350NSqSpnQ,coffee,staff,area
1747,E5PU2LTKOgSPGLJOSjhktw,breakfast,lunch,salad
1748,ov-Vum3AY5f9uGL8Yo64Qw,staff,room,service
1749,ZOtPZtoI36Isu5lEzKibeQ,coffee,latte,coffee
1750,Q2cH-tLGwqsmbff8lrtAew,breakfast,service,service
1751,CEIx83KrHgFmp8PJYNzCmQ,coffee,breakfast,coffee
1752,BvpABPKyg0w54Xnrt_Ifrg,coffee,area,
1753,2sALmww8QNEAhD1VHKY33w,beef,boba,chicken
1754,6c7-aX7VUO1-royM4wfzOQ,coffee,service,chocolate
1755,R5AnvzRtp3JJtCQX3e_2-Q,cake,location,lot
1756,Hh-JUPc0aDS0OoboDsX8YQ,building,staff,butter
1757,RityOj-KAqvVZogrlv3ZBA,beer,lunch,beer
1758,6HCPa3k130PzfN-VbHVjpQ,breakfast,waitress,
1759,jHdT-EqjpLvt3Olk-hss9g,staff,area,hour
1760,hqX9pVycG3csRwRTVX9tlA,brunch,service,service
1761,9iOUTtKt67ivBxCo-MlawA,delivery,order,delivery
1762,KM3indCr4OEejO8FPoYtBg,coffee,soup,soup
1763,pyEzWcGGIWhlCr6dilLuRw,coffee,bagel,coffee
1764,BzRnDXdRg7ra5ppHU2Jixw,chicken,lunch,chicken
1765,gqrOBvj-ffGnNn3ygqVteA,breakfast,coffee,coffee
1766,79uDVh5v0ellybD28WqaOA,chicken,coffee,latte
1767,s1gMyfB5ynEU2fvQRhAhfA,order,biscuit,
1768,8KvWLxjNN9lVw2lY1xJG7w,service,breakfast,service
1769,TEmOYoibJtg6xD-4VuPy-A,breakfast,service,service
1770,r_5oHnhySNH4CrL0hGMR2A,breakfast,service,service
1771,Wys-I8pKoWRf_v50ICieXA,chicken,lunch,chicken
1772,UiezqFjr4A7SVYSG1Brf0A,breakfast,service,service
1773,5X33h0pMY2iEY8oAJjH7ng,breakfast,park,sandwich
1774,t8U7xn26wG0PEcXvkKNdFA,waffle,cream,waffle
1775,tN5eEVeorffdWgzo_f6dqw,staff,service,order
1776,lnPnwWk3KT-xfUhQwprAxg,brunch,cookie,coffee
1777,Asn_NXeNmN846hlar5H0pQ,tea,service,bread
1778,ERR8K9pSd4QfEg719pik6g,rice,tea,cake
1779,mZopBkdSj8WumTNI3HLuug,coffee,staff,toast
1780,FCt0_tf1KjxLpYR91WoxkA,order,service,order
1781,7BpKlVjjWYyBkiui0wbWeA,coffee,area,room
1782,KglTR_XBx4zu8QlBRH_NkQ,sauce,sandwich,sauce
1783,69WYJAqhDG5FeYXnZE6gaQ,coffee,latte,chai
1784,k80k8aOz4db5u5EHcJY1Hw,breakfast,chef,breakfast
1785,K7uD9FhPBDywyQ7IkzLi1A,coffee,wifi,coffee
1786,-Ms5_V4WU0wxwBbOsCo_IQ,service,sauce,cheese
1787,SB2syrzL5duzsiM_Du_9-g,coffee,staff,coffee
1788,Yd1sPx_Hjw0lc92PY5R6Ng,sandwich,lunch,coffee
1789,pRUpr9mz9hDOe7Dn354WWg,breakfast,service,service
1790,-kgHwMfId_zeba5Cr04jFw,coffee,toast,breakfast
1791,Prp0oy6V21P24bdvQ0Vhzw,coffee,staff,table
1792,cHd_MH0k0N4cK9xqyN_C8A,coffee,drink,
1793,_4R46MNkwx9MeOyt0YfNxA,service,brunch,service
1794,4qOX_pYHTIK1d-zig0S9RA,biscuit,breakfast,
1795,pswfuYiHJPj5S1QvqNpqfA,biscuit,coffee,
1796,zjYxPrXxIJkf3eZZz6Rvaw,service,sandwich,location
1797,2O_KVXfW7CtYsmSHxA4Hew,bowl,smoothie,bowl
1798,hQp0bmKrm7kOikb6FUMBtw,sandwich,bread,cookie
1799,y5UsC6gCx86k13Rfw-uLRg,latte,coffee,latte
1800,gQoW2b2L-KhtzYyNGBz3AA,lunch,breakfast,
1801,iSyMfe6550D4ESemqFFmuw,order,chicken,order
1802,eFPc3RE4I9Ljhbg-pHii0g,coffee,service,service
1803,XGTL9OtvS3rHCZAGuyNoew,breakfast,coffee,service
1804,H1ZVgYQUKudocJZfWlqKWQ,staff,bacon,lot
1805,6Y-eJhIJKXQaz_mdxGtXzg,chicken,building,
1806,v5safP8VAPiA1Tqf8vwO3Q,pork,chicken,
1807,SCOLHazDkZX6LmLvBzfoKg,tea,milk,tea
1808,8b529UFE0kOQ-Ca40hAmXw,service,panini,panini
1809,4ps3FW9QB9dnebcr8UuM7g,coffee,cafe,
1810,MGIyX16R5kQ2t7ubsbV50w,staff,lunch,salad
1811,rZOy9CG5oMQfadSuj_zwAw,breakfast,service,lunch
1812,Pi9WLGqYxCq-T_w2yUk5NA,chocolate,taste,cake
1813,7VNkvv3SqWDUl3HyTbU9dg,service,lunch,water
1814,2GbvdKgjy1fIfjFlmZyF6Q,coffee,breakfast,coffee
1815,qa0RRZlLznk3q7vJGBC3yg,panini,smoothie,coffee
1816,jbwVjpJjMWTiW8o-SYhnAw,service,staff,coffee
1817,RE1rAEW-vcvF2vTREVsYkw,coffee,service,coffee
1818,czeylzYMfnmOiKN9W-rN8Q,breakfast,order,order
1819,x8Bn-AGWdIlj3jpR3juYRg,breakfast,service,service
1820,d9um23aOuIUhOQGkeKrBMQ,pie,coffee,pie
1821,0N9E1acBabh4u4bZ_tcrBw,coffee,chocolate,coffee
1822,PGzhSLAwtoanYVO8eBoVXg,breakfast,staff,service
1823,BpONkhpN5zRmgaxmEki5_g,coffee,latte,coffee
1824,QVOV7CotvFc59lpTUPo1qQ,coffee,bun,coffee
1825,u0BsFOarGksBWM4FxBELqg,order,service,order
1826,IiPVF8tjPYE0LnEodi81SQ,service,chicken,service
1827,VsQ_45rirusaupKlChfIhQ,coffee,breakfast,
1828,wo_v2Kr_-tNuF-S32jtZkg,chicken,service,chicken
1829,ZaFVnTz_VbjfpBWD8Qe4JA,bagel,cream,bagel
1830,YQj_-qdzgIWBvem5VNRdDA,coffee,service,coffee
1831,icnhQBqyrQ2joCRtV_OORw,cream,chocolate,order
1832,WhXJPRpINDbDHuNEz9xP2g,rice,service,rice
1833,8PrTJSFICr4f_dMictWkuA,cookie,order,
1834,VloU7ejjh6rKRd_yn84TZA,matcha,lunch,appetizer
1835,E4ojrvJ-e4tEsG7aoqy3_A,service,pork,rice
1836,pRWjuJFtQlcnaQ1eTPFe9Q,tea,milk,tea
1837,E4Sj8g2x8PsEefXu0tqcOQ,coffee,sandwich,order
1838,i03U5Y9kQs848eE7aVcCrw,pizza,crust,crust
1839,kuj7LCZrIPd0lgkApHYIXQ,wine,service,service
1840,5hOODaqRShxIjkkR-wdZoQ,space,coffee,
1841,xf8G0PjMiVGMMEEUzTb_uA,coffee,staff,staff
1842,VECCQMciCK3mK1EFcC4P4g,rice,price,salmon
1843,a74gK4BkW9Roq9UcaM-WzA,coffee,service,coffee
1844,nQDz-3tt6BtMQydlzMAG2Q,coffee,service,coffee
1845,-DKCbS-jQRwAy5YiVuf1Pg,coffee,espresso,
1846,EsWmeoKHsBRYIzyHwFTy-w,breakfast,service,service
1847,bIcl1C0cBTmyqO_lfba0uw,coffee,space,coffee
1848,SjyTb_6IosqCXpCRaKcWTg,area,coffee,area
1849,Ur7o-5FviIC9YmJqsGKR6A,coffee,cake,cake
1850,PV3cJUqLNI6mGQfa3CAJWQ,coffee,latte,coffee
1851,ND581JIp6UnwD9hKpD_MHw,service,menu,service
1852,vA8cbsYNex_24s2rXsg2GQ,lunch,service,soup
1853,2NBbqU9WPGjbVzBn07yzmg,bowl,taste,delivery
1854,6QxQJthmwXxIANi6do9iRg,pork,rice,chicken
1855,PmtYlh5v5e_VrmhR45K6tA,coffee,service,coffee
1856,cTRkRiHcw0SwnDigriBIzA,cream,staff,cream
1857,Ys5eIXL_1662MMU7zLYbjQ,coffee,chocolate,cake
1858,q7POQxYgTInv3yQ6ZqHzNw,chicken,steak,chicken
1859,m_7D74yqUTG5eh234GqdEw,mushroom,beef,location
1860,f6zW7fUq13hiIfc_p8cdOQ,breakfast,service,service
1861,1onqaeyUD7qgmr54AoKCWA,chicken,service,waitress
1862,F0n25o5lpaFJpEW8DFS8Ww,coffee,staff,coffee
1863,C-bMgUclsjhL0j4AEp0fcg,chicken,wrap,chicken
1864,Mck1F1ipZaImjUb5hzeC1Q,cafe,park,line
1865,Li-QDC2up4D1Ewd1mKgHOg,bagel,sandwich,bagel
1866,l2ikWIUjYs7ugYIKlD1I2A,coffee,service,coffee
1867,EZ9dviUVGxcx2MTgX8d-pw,staff,coffee,
1868,fX3MMoxm5KgYWMjcQbXYlQ,breakfast,service,breakfast
1869,gazKbUUN5uVkvYVl3OWTIw,drink,milk,tea
1870,KW0JiSJCiqSn8uEO1hUliQ,breakfast,egg,
1871,mT1rn_dTTTuKhK_DyK_Dzg,coffee,service,space
1872,CgkOUZuncd9pVIt7c8k0Yg,service,breakfast,service
1873,0JO4VP-IFKkSTVHe_BJT9w,cream,coffee,service
1874,GuKC4EB32TxrvyHffPmTfQ,service,staff,service
1875,MgFQdSQPSYFb6psj3IAukA,coffee,staff,staff
1876,S9oBR9GuuCtIEVlZmAv3FQ,staff,breakfast,breakfast
1877,Et22UeyAOiDyHhxxwiSchA,service,bowl,bowl
1878,ULo6yCHjb9T7O6fNDT4CLA,coffee,space,
1879,QuinktX-BS65TAss2MQJAg,location,order,location
1880,pkh766w0U7K3MiAnkigpiw,order,coffee,order
1881,dFzDHiN52S96A9rfp1-PoQ,tea,service,wait
1882,CFCBYIvmuGpizyEKAq91IQ,dessert,service,service
1883,CDs00iscBthgDr3Uk0iluA,coffee,cafe,coffee
1884,tj79ikGydNyYohnaVNJsOA,shrimp,staff,building
1885,a4jhHLR7Inunrnm7FsNWxQ,breakfast,coffee,room
1886,0HHfw-DWoQkrFRkz6WcvyA,coffee,beer,coffee
1887,3YkIz1QAYI1GpE_2jCA0ow,coffee,service,water
1888,wlcckSAigEGztc4yVBCCiA,coffee,staff,coffee
1889,Yvmq_exeiBN4lGodDsndVQ,chicken,rice,chicken
1890,jOLSJZbS_Xw785Ap9CyOFw,order,location,order
1891,-P34IkgJiDcU3SGhKnqZ0w,service,breakfast,service
1892,9XJVqq0xSJWv-ihXEIiL_w,meat,area,service
1893,Wd8Zaf8R5rE9Uu040BMDtA,chicken,service,service
1894,MB9K5j-wX2tXcnyQYpD-cQ,service,rice,delivery
1895,hsk3iyO0P8LKunDrFXjkJQ,breakfast,staff,breakfast
1896,gCuXXHOXocujsgFKs4R7mQ,service,breakfast,chicken
1897,QF0M7gvb92V_wpi7hEdgyA,chicken,breakfast,breakfast
1898,YhDufeiyhQnpzfv-LjB91g,bagel,chicken,bagel
1899,stzkKctzfc53EIy2Nw5IcA,coffee,staff,coffee
1900,ruZaMUoiD6kxbJ7HWt7YAA,service,chicken,chicken
1901,tyzaHCGa0FIDjHAj8HGD0g,chocolate,latte,taste
1902,piVSRH3j5tj5gWBcmU__kA,chicken,service,chicken
1903,zS9CqsUURR92bM1camrdug,staff,soup,staff
1904,VApeYRR8urJ7fVaLWguSjw,shrimp,service,shrimp
1905,iV8i_ZXXBj1JTqFrJfleQw,beer,service,service
1906,mGS6CCDNb9u_QJYcHtAyJg,juice,staff,price
1907,bg5hv16isFFcm310opR2SQ,coffee,tea,coffee
1908,ZtEb_YGo2X7Ze5x5JEHFmg,tea,boba,
1909,xLTJAH7UlgVMjvGqdRU_Pw,coffee,service,drink
1910,9W2sNkB_rVNV1DTtRbgtuw,beer,coffee,service
1911,rlpRWQ3lXdzG0jGH87IQCg,coffee,bagel,coffee
1912,ViMCrThXeHyewSF8FLkG0A,lunch,breakfast,burger
1913,4nT52RMmzUWECb8egmYR7g,cake,chocolate,chocolate
1914,ktDy_arJjYDZK6N6N6F94A,coffee,staff,coffee
1915,s4i6ymc-afjoMYn48K_uUA,lunch,option,
1916,6-CV10BLkbCwWjglH2401Q,service,cafe,service
1917,5ATnFOzKlZ3FrEJXAedUJg,chocolate,cake,chocolate
1918,OQnpTvbs2-nor4rk77Og9A,service,sandwich,service
1919,m9H3c66CCFEjJGZ6c3e1LA,coffee,breakfast,coffee
1920,qA4B6fKaboTF2u8oRNUrHA,lunch,staff,order
1921,3uFjkB4yofEbq8iLpDG1dw,beer,coffee,chicken
1922,VcKTGEhL0uu0Z1M4Q578qw,coffee,breakfast,coffee
1923,Vgn32Uz2GakiAQwXbLMoAg,coffee,service,coffee
1924,O5xYbUoKZCamsbq2pJOnBQ,service,breakfast,ham
1925,sJJyx2dNtZcOzNj_W--V3g,breakfast,service,breakfast
1926,veW5ay4XIk-e5J3pjUakeA,area,soup,area
1927,6S9LwAUn2b2W6hJ5YOHp8g,service,dinner,area
1928,xJEntQ7VrLrojdXKOR-2eA,bagel,breakfast,bagel
1929,eiA1y8boCC4QN2p_X5MSDg,rice,lunch,order
1930,Lx0X6IbJWn6E64OWFS4MZw,pasta,service,matcha
1931,yJff3Y9l0GTxjisgnJwg5w,park,bartender,bartender
1932,6nrH9eONhS8UzHIaLYPEuw,tea,boba,waitress
1933,uYr9UuFn-W8h8sih9-wm-A,service,area,waitress
1934,jMghloFAxvE9KZjcmxK1cg,service,breakfast,service
1935,ZIgg21hjKv48o0r6dj60wA,price,soup,cafe
1936,qRrSmy95-cIxb8k8LOaynA,coffee,staff,coffee
1937,CeqWSh-ht8cQwaBKL6WgbQ,coffee,breakfast,coffee
1938,Qxlyj-7Lkca1jit9pJGE1w,service,brunch,bartender
1939,OkNe1S-SDBdjNELYnSWEyg,coffee,chocolate,line
1940,0sAjMyeVsMpp1Vy8JOuIXg,waffle,coffee,fruit
1941,664bQtvDzUvLxjjMBy7abw,order,location,order
1942,Yxo3CGNErndkfNAZ_kM-2A,staff,chocolate,
1943,Gqy0UUVbCl1yUadYVGepaw,coffee,latte,coffee
1944,132yO7WESdmCDc93CJ9iOQ,cookie,chocolate,butter
1945,JATVzVVSdNhQiO98mVYPQQ,rice,location,rice
1946,m1YmXsHjD7t8l2et1CA3AA,breakfast,clean,rice
1947,p1rnzpb24cqNZLWrUosNig,juice,coffee,staff
1948,lNuz_986u8dilF2x5Yc-AA,coffee,cafe,breakfast
1949,leQblP3mXnMB2rqpQBViNw,coffee,staff,coffee
1950,IouYsazBWAbDyN6omlBKiw,coffee,latte,latte
1951,K7jF_DHzb6MtGN9vj7zbPg,burger,service,burger
1952,Gs5PmEs-VvlZjQ9RGpIskw,breakfast,service,hour
1953,DfwPVQijs8EDKEG9cinrDA,juice,coffee,juice
1954,qw5ciWREXWGOuJYCD4AHlQ,breakfast,quality,
1955,exNtQAqA-v0J6fQx-Dz53A,service,cheese,service
1956,miw4H3j5vBJvU3x-CPjtaA,cream,area,
1957,tPStsWRM-7TRR3oO9-pJkg,cream,chocolate,
1958,prLReIBhG1a4uIIukKe14g,order,sandwich,order
1959,fgB_d6ekpyl30c4AbK_2Vw,cookie,chocolate,cookie
1960,wg-LaLG4KbgsJQ-Qoy06VQ,breakfast,service,service
1961,IhoNRkAK5Z-9fAoHTTFGog,service,lunch,service
1962,oFKO7pvSMmSXlc0ytdxmYQ,coffee,chocolate,
1963,GPhmgnZRYRGEVctAMMg3pA,beer,staff,beer
1964,wA4nY2u8wUKQ53iUG84G_A,coffee,latte,
1965,MODs_2qd02Jr3m0ZHqdV8A,breakfast,bowl,order
1966,97hoiOQ_nih0_uGXQ7HcEQ,coffee,service,service
1967,GB75wPibj3IjNauaoCxyGA,menu,service,building
1968,nmWWyTMFviq7x1FFhuORQA,coffee,staff,coffee
1969,HNEzInooNwcYUo5uopiiXw,vanilla,cream,
1970,0YVLI3LjxuXYgofIjiYmdw,coffee,service,coffee
1971,tvxUZf8ERoKXvnGxGddszA,bagel,lunch,
1972,ia8pxTUrUDta8tmvE348sg,coffee,latte,
1973,AvXuNZzf_fjXyABZX_rzYA,coffee,location,cookie
1974,VfiPBPW4dxTkuadZmllj2Q,cafe,order,order
1975,gyYIWVJKdnPfP6daKrL7ng,rice,order,order
1976,ksa90II2Vdo9DjDXhRy4Fg,pork,mushroom,hour
1977,S23KE0ZK4vcHHsVuZpVRFg,bowl,staff,bowl
1978,F5nFARG01Su7uD1_tbXL5w,waffle,service,
1979,MGdpKKSYggwWc4c6KjKoDw,coffee,staff,coffee
1980,39pvQjaoMu3dtZNjGy9W7g,service,location,service
1981,-UZpO7uaKeSN7Y7NJGPitw,coffee,chocolate,order
1982,oIFlhqpO0lG7rP0Eubfa1g,bowl,space,bowl
1983,CzdGLQw2kIiLgfcIhEbkPQ,music,staff,music
1984,LSdQ20x7H0sJEADYUNrvaw,service,pizza,service
1985,8t-AuoL77iS7cZQSx3f8uA,sandwich,soup,sandwich
1986,pCPSQO3XD8rRehOMDkiSkQ,chocolate,service,cake
1987,YaUGYnfBjq1V-sI0BSokSQ,coffee,tea,coffee
1988,Xf2Gua8JYYqnwdkQp4gquw,sausage,service,order
1989,osrVL_IbYRKpB9n967z-CQ,order,delivery,order
1990,dlsiM7YJq7V1e1jCXL4F0Q,cafe,coffee,lunch
1991,lhsSex-lUya1F8TitknFtg,chicken,order,order
1992,yDBoq8ZXV75k-zKBbOgrlg,coffee,street,
1993,v5NTe3CK-KsrH0JGGRJGmQ,service,breakfast,service
1994,YlB4p-HGhsaRRZ9AZp5ceQ,cream,vegan,
1995,LUhLjEKIKKuGqovsWrtnFg,pizza,crust,crust
1996,8wiSc2UWomiP3LuanWJfBg,coffee,park,coffee
1997,-oxS76n26AMYLN3SocA1mg,service,reservation,service
1998,CHb6dqhjh5YUhkFUSKTGqA,coffee,sandwich,location
1999,kuPWwKlOeRwpQ74RxehzEw,coffee,space,
2000,Mz7wIFHTv75Z9Y6k-Xs6Hw,order,sauce,service
2001,TsKUklUivoJfzyY7ABQYpQ,order,chicken,quality
2002,bXQSzN1b3mLY-GO1SX-OpA,rice,steak,beef
2003,SXyNTbamSlIGsTcMTPYsrA,breakfast,service,breakfast
2004,_-4KBW-tUcqeyg3MAMWKVg,service,rice,service
2005,opfpla-9tHQd7_jwrokCJA,breakfast,service,breakfast
2006,2VZiyOgOQFoRd0Le5YVn0g,coffee,cinnamon,drink
2007,HOHOvWWBOKq7ve9Nrqxubw,coffee,staff,coffee
2008,siZLi1xQJi1ntLVu8vIYzw,coffee,staff,coffee
2009,2MurwHIlnKABiUa1wsIszQ,breakfast,brunch,breakfast
2010,9CUkb5zPGFcAIkg7-0qVYw,service,lunch,steak
2011,YbOE1PfKQA5ATnq7Ly6FUQ,breakfast,service,service
2012,9u86kfHXdQ3rzRPRKGqgyw,coffee,service,latte
2013,yOnU5-GScER_kgjs8wYJJw,order,service,order
2014,MmbmSc77aPWqHLeVwi-v6g,chocolate,coffee,sandwich
2015,SFoGyxiKkdllB1lzYZtqrw,pork,pie,hour
2016,gJotO-4NN2ZmvDkqpmuJ3A,soup,lunch,taste
2017,KICla9VZ0bMYRDByAfvBDQ,service,breakfast,service
2018,JwvTuQ5OKAlUrFXTIXzCVA,chicken,staff,price
2019,2wHpbGC_lZJhrcKgIPfR1Q,coffee,lunch,coffee
2020,N6FegiYOXpfJGdEI0lpNZw,coffee,breakfast,
2021,sFMAwAVSm5qtY4ZjPY3YvA,service,breakfast,sandwich
2022,ncvdhZ8ElHJhy5-akJ9x_A,service,coffee,service
2023,N5v9Ojr1Mm3J6-a8WHhG6Q,tea,boba,milk
2024,Bb9SwlpjCnwep7rphk-p1Q,coffee,staff,coffee
2025,tmukRbz8JRL2KFrf-LDQUA,bun,cake,avocado
2026,U5ylsCB1uOKnWc6rVI0GGw,coffee,service,coffee
2027,xCRWQqIofb-6GIzCbwNDiQ,cake,coffee,cake
2028,rufqOvxn-3uNIA7mPUjADA,breakfast,service,service
2029,t1KYwIC09iYEB6GAgl8LYg,coffee,area,coffee
2030,PGsVyzWtsQYuq-eQl6__qA,breakfast,coffee,order
